player_id,year,franchise_id,salary,released
24876,2007,7,4,FALSE
24777,2007,11,1,FALSE
23452,2007,18,5,FALSE
24639,2007,23,1.5,TRUE
13838,2007,6,0.1,FALSE
14146,2007,24,2,FALSE
16494,2007,9,6.2,FALSE
24898,2007,6,0.1,FALSE
17854,2007,11,0.1,TRUE
24955,2007,13,0.9,FALSE
21061,2007,16,5,FALSE
24328,2007,24,0.1,TRUE
24636,2007,10,7.4,FALSE
15077,2007,1,0.5,FALSE
24715,2007,23,5,FALSE
19952,2007,4,0.9,FALSE
19471,2007,17,1.5,FALSE
24942,2007,13,3,FALSE
24950,2007,1,4.3,FALSE
20637,2007,7,0.1,FALSE
21789,2007,13,3,FALSE
15877,2007,14,4,FALSE
21520,2007,11,3,FALSE
24989,2007,1,4,FALSE
24010,2007,2,4,FALSE
10373,2007,5,4,FALSE
10959,2007,21,2,FALSE
24453,2007,15,4.7,FALSE
13644,2007,16,4,FALSE
24740,2007,7,5.2,FALSE
22314,2007,12,2,FALSE
22936,2007,22,7.4,FALSE
15672,2007,19,1,FALSE
18149,2007,24,2.5,TRUE
23872,2007,14,4,FALSE
11852,2007,8,5,FALSE
14779,2007,13,0.1,FALSE
24883,2007,5,4,FALSE
16564,2007,24,0.1,TRUE
24880,2007,5,3,FALSE
21667,2007,14,0.9,FALSE
22658,2007,23,4,FALSE
14020,2007,16,1.5,FALSE
24485,2007,14,1.3,FALSE
20257,2007,2,3.8,FALSE
23926,2007,5,2.5,FALSE
23009,2007,1,0.5,FALSE
12232,2007,16,1.3,FALSE
12316,2007,7,0.5,FALSE
24690,2007,13,6.2,FALSE
20409,2007,10,5,FALSE
24779,2007,24,1,FALSE
24648,2007,1,1.5,TRUE
21494,2007,9,6,FALSE
23859,2007,10,0.2,TRUE
24626,2007,6,1.3,TRUE
24626,2007,14,1,FALSE
12056,2007,17,0.5,FALSE
14660,2007,21,6.2,FALSE
16814,2007,13,6.2,FALSE
24612,2007,6,0.5,FALSE
19716,2007,8,3,FALSE
21087,2007,9,2.3,FALSE
24775,2007,16,1,FALSE
11702,2007,23,0.5,FALSE
24511,2007,1,6.2,FALSE
21050,2007,13,8.6,FALSE
24781,2007,23,2,FALSE
24995,2007,16,4,FALSE
24465,2007,24,1.3,FALSE
24846,2007,7,0.1,FALSE
20833,2007,18,0.4,TRUE
20833,2007,21,0.5,FALSE
17724,2007,3,3.8,FALSE
23429,2007,5,5,FALSE
23717,2007,21,1,FALSE
24806,2007,17,5.4,FALSE
24637,2007,21,1,FALSE
12302,2007,11,0.5,FALSE
12943,2007,11,5,FALSE
24861,2007,11,5.4,FALSE
24490,2007,3,10,FALSE
16365,2007,9,10,FALSE
24774,2007,11,4.6,FALSE
24602,2007,21,2,FALSE
13729,2007,16,0.9,FALSE
24665,2007,5,3.2,FALSE
24728,2007,15,5,FALSE
24986,2007,20,4.6,FALSE
24609,2007,12,0.9,TRUE
24793,2007,14,1.3,FALSE
24515,2007,13,5,FALSE
24738,2007,13,2.6,FALSE
21360,2007,24,0.2,TRUE
22712,2007,22,0.1,FALSE
23394,2007,7,0.1,FALSE
20955,2007,10,5,FALSE
22150,2007,2,6.2,FALSE
10181,2007,10,4,FALSE
17561,2007,12,2,FALSE
19925,2007,4,0.1,FALSE
11789,2007,19,3,FALSE
14719,2007,19,7.4,FALSE
15574,2007,7,0.1,FALSE
24704,2007,11,0.5,FALSE
17943,2007,3,0.5,FALSE
24542,2007,23,1.3,FALSE
19217,2007,7,4,FALSE
15663,2007,21,0.5,FALSE
20619,2007,8,8.6,FALSE
22916,2007,2,2.6,FALSE
11990,2007,24,5,FALSE
17560,2007,8,4,FALSE
17900,2007,24,6.2,FALSE
18754,2007,1,0.5,FALSE
20198,2007,21,6.2,FALSE
10375,2007,6,2,FALSE
12486,2007,21,2,FALSE
17664,2007,7,3,FALSE
24727,2007,14,2,FALSE
23274,2007,10,0.9,FALSE
24159,2007,16,0.1,FALSE
10834,2007,14,1.5,FALSE
24671,2007,16,1.5,FALSE
16453,2007,11,5,FALSE
19349,2007,6,5,FALSE
24944,2007,4,0.9,FALSE
24732,2007,11,4,FALSE
24807,2007,6,3.9,FALSE
24694,2007,7,2.8,FALSE
25022,2007,24,1,FALSE
25198,2007,13,0.5,TRUE
12616,2007,19,1,FALSE
24797,2007,15,0.9,FALSE
24868,2007,17,0.1,FALSE
25016,2007,19,3,FALSE
25120,2007,6,0.1,FALSE
25066,2007,4,4.1,FALSE
24870,2007,11,6.2,FALSE
25063,2007,17,2,FALSE
24749,2007,9,0.7,FALSE
24749,2007,13,0.6,TRUE
25089,2007,19,5,FALSE
24994,2007,7,2,FALSE
24625,2007,21,0.5,FALSE
24889,2007,9,0.1,FALSE
25199,2007,20,0.5,FALSE
24653,2007,5,1,FALSE
24653,2007,12,1.9,TRUE
25102,2007,5,0.2,TRUE
25023,2007,24,0.1,FALSE
24488,2007,7,0.1,FALSE
24803,2007,20,2.5,FALSE
24507,2007,17,0.1,FALSE
24561,2007,24,3.9,FALSE
24988,2007,11,0.5,FALSE
25097,2007,21,4,FALSE
25143,2007,12,3,FALSE
25201,2007,10,1.8,FALSE
25206,2007,12,2,FALSE
25094,2007,4,4.1,FALSE
24892,2007,12,0.2,TRUE
24905,2007,9,3.9,FALSE
24920,2007,1,1.5,TRUE
24543,2007,4,0.1,FALSE
24919,2007,15,0.9,FALSE
21307,2007,22,1,FALSE
25092,2007,2,4,FALSE
25134,2007,23,0.9,FALSE
15005,2007,12,2.7,TRUE
15005,2007,23,4,FALSE
25203,2007,21,0.5,FALSE
25104,2007,6,7.4,FALSE
24823,2007,6,0.1,FALSE
25018,2007,9,4,FALSE
24842,2007,20,3.8,FALSE
25021,2007,9,0.5,FALSE
25095,2007,19,2,FALSE
20462,2007,11,0.1,FALSE
25139,2007,22,6.2,FALSE
24822,2007,24,3.5,FALSE
25200,2007,20,3.7,FALSE
24903,2007,19,2,FALSE
24976,2007,5,2,FALSE
25027,2007,20,5,FALSE
16244,2007,14,3.8,FALSE
25124,2007,18,3.2,FALSE
25180,2007,22,0.1,FALSE
10845,2007,9,0.1,FALSE
24734,2007,4,0.1,FALSE
25384,2007,4,2.7,FALSE
25100,2007,16,0.4,TRUE
24420,2007,19,5,FALSE
25227,2007,20,3.4,FALSE
24631,2007,22,3,FALSE
25233,2007,9,3.5,FALSE
25032,2007,23,0.1,TRUE
24829,2007,7,0.9,FALSE
24849,2007,1,0.5,FALSE
25402,2007,1,3.1,FALSE
24867,2007,16,5,FALSE
25278,2007,4,3.3,FALSE
25293,2007,16,0.9,FALSE
17715,2007,2,1,FALSE
17715,2007,15,2.5,TRUE
25303,2007,17,2,TRUE
25469,2007,17,0.1,FALSE
25119,2007,14,5,FALSE
25130,2007,5,4.2,FALSE
24936,2007,18,3,FALSE
20140,2007,12,0.1,FALSE
25490,2007,5,3.2,FALSE
24941,2007,11,3.5,FALSE
25357,2007,24,3.3,FALSE
25374,2007,22,0.1,FALSE
25207,2007,12,0.1,FALSE
24377,2007,9,1.3,FALSE
25008,2007,20,1,FALSE
25218,2007,6,1.7,FALSE
25417,2007,18,3,FALSE
25038,2007,20,2,FALSE
25049,2007,6,2.5,FALSE
25255,2007,14,1,FALSE
25258,2007,20,3,FALSE
25266,2007,7,0.9,FALSE
25444,2007,7,3.3,FALSE
25086,2007,12,0.1,FALSE
25098,2007,4,0.5,FALSE
24711,2007,3,3,FALSE
25307,2007,3,2.3,FALSE
25324,2007,2,0.1,FALSE
25142,2007,23,1,TRUE
25144,2007,1,5,FALSE
25334,2007,24,3.4,FALSE
25163,2007,12,3.3,FALSE
25173,2007,8,2.3,FALSE
25396,2007,9,5,FALSE
25397,2007,13,0.5,FALSE
25197,2007,1,2,FALSE
23644,2007,23,2,FALSE
25386,2007,10,0.5,FALSE
25519,2007,21,3.3,FALSE
24909,2007,8,0.5,FALSE
25011,2007,21,2.3,FALSE
24805,2007,1,2.3,FALSE
24812,2007,19,1,FALSE
25743,2007,13,1.3,FALSE
25241,2007,2,0.1,FALSE
25045,2007,15,2,FALSE
24659,2007,23,1.1,TRUE
24839,2007,8,3.8,FALSE
25753,2007,14,2.9,FALSE
25571,2007,2,2.7,FALSE
25577,2007,1,2.5,FALSE
25439,2007,3,2.4,FALSE
14257,2007,1,0.1,FALSE
25588,2007,17,2.4,FALSE
25589,2007,18,0.7,FALSE
25451,2007,22,1,FALSE
24874,2007,10,3,FALSE
25610,2007,1,2.8,FALSE
25613,2007,6,4,FALSE
25614,2007,12,2,FALSE
25093,2007,17,0.1,FALSE
25618,2007,22,1,FALSE
24900,2007,7,3,FALSE
25778,2007,23,2.7,FALSE
25781,2007,5,1,FALSE
25485,2007,16,3.3,FALSE
25145,2007,7,0.1,FALSE
25720,2007,5,2.5,FALSE
25495,2007,4,0.9,FALSE
25807,2007,8,2.3,FALSE
25351,2007,16,2.7,FALSE
25675,2007,24,2.6,FALSE
25186,2007,10,2.5,FALSE
25695,2007,6,2.5,FALSE
25818,2007,20,2.7,FALSE
25714,2007,12,2.3,FALSE
25715,2007,19,3,FALSE
25204,2007,17,0.5,TRUE
25517,2007,22,3.4,FALSE
25531,2007,22,2.7,FALSE
25733,2007,19,1,FALSE
25723,2007,14,3,FALSE
25548,2007,6,1.3,FALSE
25749,2007,16,0.9,FALSE
25756,2007,12,0.6,TRUE
25065,2007,9,0.1,FALSE
25068,2007,14,4,FALSE
25449,2007,3,0.5,FALSE
25766,2007,3,2.6,FALSE
25770,2007,13,1,TRUE
25771,2007,20,0.5,FALSE
25108,2007,15,2.5,FALSE
25777,2007,1,1,FALSE
25779,2007,5,0.5,FALSE
25115,2007,9,0.9,FALSE
25654,2007,13,2.5,FALSE
25794,2007,1,1,FALSE
24938,2007,16,0.5,TRUE
25491,2007,3,0.5,FALSE
25669,2007,17,0.1,FALSE
25166,2007,2,0.1,FALSE
25676,2007,17,2.5,FALSE
25354,2007,10,0.1,TRUE
25686,2007,21,2.8,FALSE
25701,2007,14,0.5,FALSE
25380,2007,5,1.8,FALSE
25825,2007,3,0.1,TRUE
26046,2007,20,0.9,FALSE
24620,2007,17,0.9,FALSE
25736,2007,12,1.8,FALSE
25838,2007,20,2.3,FALSE
25540,2007,22,2.5,FALSE
25419,2007,11,2.8,FALSE
25546,2007,16,0.9,FALSE
25553,2007,3,0.5,FALSE
25851,2007,10,2,FALSE
25246,2007,18,2.1,FALSE
26043,2007,8,1.8,FALSE
25562,2007,9,2.2,FALSE
25862,2007,8,2,FALSE
25437,2007,16,1.9,FALSE
25262,2007,2,0.1,FALSE
25598,2007,19,0.1,FALSE
25611,2007,4,2.2,FALSE
25889,2007,20,2.1,FALSE
25891,2007,15,2.1,FALSE
25286,2007,20,2.2,FALSE
25897,2007,5,2.1,FALSE
25903,2007,11,1,FALSE
25296,2007,17,0.1,FALSE
25121,2007,3,0.9,FALSE
25914,2007,22,2.3,FALSE
25639,2007,20,2.6,FALSE
24923,2007,23,1.5,TRUE
25129,2007,18,0.1,FALSE
25805,2007,8,2.1,FALSE
25806,2007,17,0.5,TRUE
25167,2007,24,2.6,FALSE
25700,2007,12,1.5,FALSE
25713,2007,15,2,FALSE
25826,2007,4,0.1,FALSE
25734,2007,22,2.2,FALSE
25535,2007,16,3,FALSE
11210,2007,9,1.5,FALSE
25845,2007,2,1,FALSE
26042,2007,2,1.9,FALSE
25565,2007,12,0.9,FALSE
25860,2007,16,1.5,FALSE
25582,2007,1,2.2,FALSE
25758,2007,18,2.7,FALSE
26009,2007,14,2,FALSE
26041,2007,9,4,FALSE
26027,2007,4,0.1,FALSE
25621,2007,20,2.3,FALSE
25299,2007,2,2,FALSE
25464,2007,16,2.3,FALSE
25632,2007,10,1.1,TRUE
26003,2007,1,0.5,FALSE
25917,2007,22,2,FALSE
26022,2007,20,1,TRUE
25926,2007,9,2.3,FALSE
26014,2007,17,2.2,FALSE
25999,2007,4,2.2,FALSE
25668,2007,2,1.3,FALSE
25804,2007,18,0.3,FALSE
26001,2007,15,1.5,FALSE
26015,2007,20,0.5,FALSE
25361,2007,6,2.1,FALSE
25946,2007,6,2.1,FALSE
25952,2007,13,0.1,FALSE
25952,2007,17,2,TRUE
25988,2007,12,0.1,FALSE
23076,2007,21,3,FALSE
24784,2007,23,1,TRUE
25719,2007,5,2.3,FALSE
25830,2007,5,1,FALSE
26028,2007,24,1,TRUE
26094,2007,18,1.7,FALSE
26098,2007,10,1.7,FALSE
26372,2007,24,3,FALSE
25020,2007,6,1.6,FALSE
25839,2007,18,0.1,FALSE
26342,2007,5,1.7,FALSE
26053,2007,4,1.4,FALSE
25843,2007,18,0.2,TRUE
25843,2007,19,0.1,FALSE
26367,2007,22,1.7,FALSE
26117,2007,6,2.5,FALSE
26119,2007,8,1.5,FALSE
26133,2007,14,1.7,FALSE
26374,2007,15,0.5,FALSE
26072,2007,9,0.5,FALSE
26057,2007,21,3,FALSE
26045,2007,16,1.6,FALSE
26154,2007,8,0.1,TRUE
25583,2007,17,2,FALSE
26369,2007,4,0.5,FALSE
26384,2007,8,2,FALSE
26165,2007,15,0.5,FALSE
25878,2007,5,1.8,FALSE
26049,2007,24,2,FALSE
26181,2007,5,1.8,FALSE
26371,2007,10,1.4,FALSE
26185,2007,8,1.3,FALSE
25895,2007,15,1.6,FALSE
26216,2007,18,1.3,FALSE
26345,2007,16,1.3,FALSE
26074,2007,8,1.6,FALSE
25907,2007,22,1.6,FALSE
25780,2007,12,1,FALSE
26054,2007,5,1.8,FALSE
26236,2007,1,1.7,FALSE
26237,2007,4,0.1,FALSE
25314,2007,4,1.4,FALSE
25788,2007,2,1.6,FALSE
26249,2007,14,1.8,FALSE
25476,2007,15,0.8,TRUE
25477,2007,23,1.3,FALSE
26356,2007,15,0.1,FALSE
25921,2007,18,1.6,FALSE
25656,2007,24,1.6,FALSE
26052,2007,15,2,FALSE
26263,2007,8,1.5,FALSE
25929,2007,6,4,FALSE
25824,2007,13,0.1,TRUE
25799,2007,18,1.7,FALSE
25666,2007,7,0.9,TRUE
26270,2007,19,1,FALSE
26273,2007,4,1.7,FALSE
26281,2007,13,1.7,FALSE
26068,2007,14,1.4,FALSE
26076,2007,8,1.7,FALSE
26021,2007,10,1.3,FALSE
25681,2007,21,1,FALSE
25943,2007,24,0.2,TRUE
21870,2007,18,0.1,FALSE
26304,2007,12,0.1,FALSE
26315,2007,4,1.7,FALSE
25958,2007,2,0.5,FALSE
26322,2007,5,1.7,FALSE
25969,2007,20,1,FALSE
25970,2007,7,4,FALSE
26325,2007,1,3,FALSE
25972,2007,7,1.5,TRUE
26376,2007,8,0.5,FALSE
26376,2007,22,0.8,TRUE
26327,2007,10,1.7,FALSE
26330,2007,15,0.9,FALSE
26353,2007,16,1.8,FALSE
26453,2007,6,0.1,FALSE
26084,2007,9,0.5,FALSE
26458,2007,12,0.6,TRUE
26460,2007,15,1,FALSE
26095,2007,17,1.2,FALSE
26463,2007,23,1.4,FALSE
26612,2007,21,3,FALSE
25993,2007,10,1.2,FALSE
26102,2007,13,0.1,FALSE
25840,2007,3,1,FALSE
26112,2007,8,0.1,FALSE
26113,2007,4,1.3,FALSE
26478,2007,17,1.3,FALSE
26655,2007,24,1.2,FALSE
26614,2007,12,0.1,FALSE
26672,2007,10,1.1,FALSE
26481,2007,4,1.1,FALSE
26127,2007,23,0.4,TRUE
25850,2007,2,0.5,TRUE
25850,2007,20,0.1,FALSE
26130,2007,3,0.1,TRUE
26390,2007,2,1.2,FALSE
26665,2007,16,0.5,FALSE
26387,2007,22,1.1,FALSE
26483,2007,7,0.6,TRUE
26135,2007,24,1.3,FALSE
26138,2007,1,1.3,FALSE
26489,2007,13,0.1,FALSE
25752,2007,18,1.2,FALSE
26701,2007,8,1.2,FALSE
26683,2007,8,1.3,FALSE
26502,2007,24,1.1,FALSE
26156,2007,16,1,FALSE
26161,2007,2,3,FALSE
25447,2007,1,0.5,FALSE
26360,2007,15,1,FALSE
26168,2007,5,1.2,FALSE
25595,2007,10,0.9,FALSE
26172,2007,19,1,FALSE
26396,2007,18,1.3,FALSE
25272,2007,23,0.5,FALSE
26510,2007,13,1.3,FALSE
25873,2007,14,1.1,FALSE
26516,2007,4,1.3,FALSE
26663,2007,3,1,FALSE
26060,2007,23,1,TRUE
26519,2007,10,1,FALSE
26685,2007,22,1,FALSE
26197,2007,19,1.3,FALSE
25888,2007,16,2,FALSE
26695,2007,20,0.9,FALSE
26682,2007,7,1.3,FALSE
26654,2007,8,1.3,FALSE
26218,2007,11,1.2,FALSE
26664,2007,24,0.1,TRUE
26674,2007,18,1.1,FALSE
26541,2007,22,1.1,FALSE
26393,2007,17,1.3,FALSE
26542,2007,23,1.3,FALSE
26228,2007,22,1.2,FALSE
26229,2007,6,1.3,FALSE
26403,2007,11,0.7,TRUE
26403,2007,20,2,FALSE
26404,2007,8,1.3,FALSE
26244,2007,1,0.1,FALSE
25319,2007,8,0.1,FALSE
26378,2007,12,1,FALSE
26555,2007,13,1.1,FALSE
25140,2007,15,0.9,FALSE
26677,2007,1,0.1,FALSE
26565,2007,10,1.6,FALSE
26575,2007,10,1.3,FALSE
25933,2007,22,5,FALSE
26269,2007,16,1.1,FALSE
26657,2007,18,1,FALSE
26582,2007,13,1.3,FALSE
26016,2007,13,1.1,FALSE
25684,2007,12,0.1,FALSE
26671,2007,18,0.5,FALSE
26591,2007,21,1.3,FALSE
25948,2007,14,1.3,FALSE
25811,2007,19,0.1,FALSE
26689,2007,14,1,FALSE
25955,2007,23,1.3,FALSE
26317,2007,7,1.3,FALSE
26319,2007,18,1.3,FALSE
26658,2007,18,0.1,FALSE
26601,2007,4,1.3,FALSE
26673,2007,22,1.3,FALSE
25980,2007,18,0.1,FALSE
25980,2007,23,1,TRUE
26338,2007,23,0.5,FALSE
26339,2007,15,1.3,FALSE
26608,2007,13,1.1,FALSE
26854,2007,3,0.5,FALSE
25217,2007,17,0.1,FALSE
26090,2007,6,0.9,FALSE
26723,2007,19,0.7,FALSE
26725,2007,19,0.9,FALSE
26462,2007,23,0.7,FALSE
26101,2007,3,0.6,FALSE
26891,2007,14,0.8,FALSE
25737,2007,10,0.7,FALSE
26468,2007,8,0.9,FALSE
26368,2007,9,0.1,FALSE
26847,2007,19,0.6,FALSE
26115,2007,23,0.8,FALSE
26116,2007,19,0.8,FALSE
26740,2007,13,0.9,FALSE
26480,2007,2,0.9,FALSE
26702,2007,13,0.7,FALSE
26742,2007,4,0.6,FALSE
26846,2007,22,0.7,FALSE
26718,2007,17,0.9,FALSE
26128,2007,23,0.7,FALSE
26746,2007,23,0.6,FALSE
26868,2007,2,0.1,FALSE
25853,2007,2,0.1,TRUE
26748,2007,23,0.8,FALSE
26139,2007,10,0.1,TRUE
26377,2007,11,1.3,FALSE
26871,2007,13,0.5,FALSE
26871,2007,18,0.3,TRUE
26493,2007,23,0.7,FALSE
26752,2007,21,0.9,FALSE
26146,2007,5,0.1,TRUE
26495,2007,4,0.8,FALSE
26897,2007,1,0.6,FALSE
26757,2007,8,0.9,FALSE
26504,2007,17,0.7,FALSE
26401,2007,7,0.9,FALSE
26167,2007,2,0.8,FALSE
26712,2007,5,0.9,FALSE
25875,2007,24,0.6,FALSE
26180,2007,10,0.8,FALSE
26899,2007,2,0.7,FALSE
26766,2007,13,0.9,FALSE
26767,2007,24,0.8,FALSE
24879,2007,6,0.9,FALSE
26699,2007,8,0.9,FALSE
26877,2007,17,0.3,TRUE
26522,2007,4,0.7,FALSE
26836,2007,14,0.9,FALSE
26770,2007,23,0.9,FALSE
26398,2007,23,0.7,FALSE
26526,2007,6,0.9,FALSE
26202,2007,5,0.8,FALSE
26203,2007,10,0.6,FALSE
26527,2007,19,0.1,FALSE
26528,2007,4,0.7,FALSE
25998,2007,18,0.8,FALSE
26719,2007,23,0.3,TRUE
26221,2007,8,0.6,FALSE
26720,2007,12,0.3,TRUE
26917,2007,16,0.9,FALSE
26675,2007,23,0.7,FALSE
26875,2007,9,0.9,FALSE
26783,2007,10,0.8,FALSE
26548,2007,13,0.1,FALSE
26548,2007,23,0.4,TRUE
26785,2007,14,0.6,FALSE
26550,2007,6,0.8,FALSE
26552,2007,17,0.3,TRUE
26884,2007,15,0.9,FALSE
26894,2007,8,0.8,FALSE
26561,2007,19,0.8,FALSE
26254,2007,16,0.8,FALSE
25482,2007,18,0.6,FALSE
26840,2007,15,0.6,FALSE
26790,2007,10,0.3,TRUE
26791,2007,11,0.2,TRUE
25330,2007,20,2,FALSE
26905,2007,4,0.9,FALSE
26569,2007,8,1.3,FALSE
26881,2007,1,0.7,FALSE
26579,2007,19,0.8,FALSE
26843,2007,15,0.5,FALSE
26715,2007,15,0.4,TRUE
26900,2007,22,0.6,FALSE
26864,2007,4,0.1,FALSE
26865,2007,17,0.7,FALSE
25942,2007,6,0.6,FALSE
26587,2007,18,0.9,FALSE
26842,2007,1,0.5,FALSE
26887,2007,24,0.2,TRUE
26809,2007,19,0.8,FALSE
26589,2007,3,0.9,FALSE
26810,2007,14,0.1,FALSE
26810,2007,16,0.3,TRUE
26691,2007,14,0.7,FALSE
26818,2007,21,0.9,FALSE
26594,2007,16,0.6,FALSE
26595,2007,20,0.9,FALSE
26700,2007,22,0.9,FALSE
26819,2007,7,0.6,FALSE
26857,2007,24,0.8,FALSE
26856,2007,10,0.7,FALSE
26896,2007,19,0.8,FALSE
26826,2007,22,0.8,FALSE
26391,2007,23,0.9,FALSE
26334,2007,20,0.1,FALSE
26844,2007,3,0.5,FALSE
26611,2007,6,0.2,FALSE
26451,2007,12,0.1,FALSE
27069,2007,6,0.3,FALSE
26721,2007,4,0.3,FALSE
27081,2007,23,0.5,FALSE
26727,2007,10,0.4,FALSE
26918,2007,24,0.1,FALSE
26731,2007,13,0.5,FALSE
27427,2007,22,0.1,FALSE
26104,2007,15,0.4,FALSE
26388,2007,11,0.1,FALSE
27432,2007,12,1,FALSE
27104,2007,11,0.1,TRUE
26904,2007,18,0.4,FALSE
26474,2007,11,0.2,FALSE
26479,2007,9,0.5,FALSE
26892,2007,17,0.4,FALSE
26944,2007,3,0.3,FALSE
26741,2007,4,0.2,FALSE
27118,2007,2,0.2,FALSE
26745,2007,15,0.2,FALSE
26880,2007,19,2,FALSE
24830,2007,24,0.1,TRUE
27129,2007,20,0.1,FALSE
25559,2007,24,1,TRUE
26747,2007,11,0.2,FALSE
26903,2007,20,0.1,FALSE
26933,2007,11,0.2,FALSE
27147,2007,13,0.5,FALSE
26930,2007,19,0.4,FALSE
27155,2007,3,0.4,FALSE
26149,2007,19,0.1,FALSE
26913,2007,8,1,FALSE
26756,2007,10,0.5,FALSE
27163,2007,3,0.1,FALSE
27165,2007,24,0.2,FALSE
27444,2007,2,0.1,FALSE
26760,2007,2,0.3,FALSE
27448,2007,9,0.5,FALSE
25869,2007,9,0.3,FALSE
26017,2007,17,0.1,TRUE
27172,2007,4,0.2,FALSE
26943,2007,22,0.4,FALSE
27176,2007,13,0.1,TRUE
26512,2007,8,0.5,FALSE
26513,2007,14,0.5,FALSE
27180,2007,16,0.2,FALSE
27185,2007,15,0.5,FALSE
27187,2007,12,0.1,TRUE
26183,2007,9,0.4,FALSE
26909,2007,21,0.5,FALSE
26882,2007,16,0.5,FALSE
26660,2007,13,0.5,FALSE
27197,2007,24,0.2,FALSE
27456,2007,8,0.1,FALSE
27201,2007,8,0.3,FALSE
27202,2007,2,0.5,FALSE
26923,2007,10,0.4,FALSE
27207,2007,11,0.3,FALSE
27212,2007,3,0.5,FALSE
26936,2007,17,0.5,FALSE
27214,2007,24,0.3,FALSE
27218,2007,10,0.5,TRUE
27431,2007,12,0.4,FALSE
27220,2007,12,0.5,FALSE
26708,2007,22,0.1,FALSE
26535,2007,24,0.2,TRUE
26775,2007,4,0.5,FALSE
26697,2007,3,0.3,FALSE
26921,2007,20,0.2,FALSE
27228,2007,13,0.3,FALSE
26778,2007,16,0.5,FALSE
27233,2007,16,0.3,FALSE
27235,2007,23,0.4,FALSE
27423,2007,14,0.1,FALSE
27236,2007,13,0.4,FALSE
27439,2007,9,0.1,FALSE
27422,2007,17,0.2,FALSE
26931,2007,10,1,FALSE
27242,2007,18,0.5,FALSE
27243,2007,18,0.2,FALSE
27244,2007,4,0.3,FALSE
26781,2007,21,0.4,FALSE
27247,2007,22,0.5,FALSE
27254,2007,2,0.1,FALSE
26545,2007,4,0.3,FALSE
26901,2007,4,0.3,FALSE
26859,2007,11,0.2,FALSE
27267,2007,24,0.4,FALSE
27433,2007,15,0.3,FALSE
27276,2007,12,0.4,FALSE
27425,2007,13,0.1,FALSE
27280,2007,12,0.1,TRUE
27283,2007,10,0.1,TRUE
27285,2007,3,0.3,FALSE
25791,2007,20,0.5,FALSE
27289,2007,13,0.3,FALSE
27292,2007,21,0.3,FALSE
27295,2007,18,0.3,FALSE
27426,2007,22,0.2,FALSE
26886,2007,5,0.5,FALSE
26792,2007,17,0.1,FALSE
26922,2007,15,0.4,FALSE
27309,2007,12,0.3,FALSE
27311,2007,15,0.1,FALSE
26794,2007,13,0.2,FALSE
26267,2007,11,0.1,FALSE
25664,2007,18,0.1,TRUE
26795,2007,14,0.1,FALSE
26796,2007,10,0.5,FALSE
26798,2007,10,0.5,FALSE
26577,2007,7,2,FALSE
26800,2007,13,0.4,FALSE
26283,2007,10,0.1,TRUE
25938,2007,3,0.5,FALSE
26291,2007,14,0.5,FALSE
27342,2007,17,0.1,FALSE
27424,2007,3,0.4,FALSE
27347,2007,10,2,FALSE
27349,2007,19,0.5,FALSE
27430,2007,22,0.3,FALSE
26912,2007,3,0.3,FALSE
27365,2007,5,0.3,FALSE
26590,2007,24,0.2,FALSE
27374,2007,11,0.1,FALSE
26010,2007,24,0.2,FALSE
27379,2007,12,0.4,FALSE
26895,2007,19,0.1,FALSE
26314,2007,5,2,FALSE
26075,2007,14,1,FALSE
27434,2007,15,0.3,FALSE
27387,2007,2,0.1,FALSE
26937,2007,11,0.2,FALSE
27389,2007,20,1,FALSE
27392,2007,23,0.2,FALSE
27457,2007,5,0.4,FALSE
27398,2007,11,0.4,FALSE
26889,2007,4,0.5,FALSE
27401,2007,3,0.2,FALSE
26919,2007,21,0.2,FALSE
26605,2007,4,0.4,FALSE
27421,2007,3,0.5,FALSE
26607,2007,2,0.4,FALSE
27414,2007,22,0.1,FALSE
27417,2007,9,0.5,FALSE
26828,2007,23,0.5,FALSE
26916,2007,2,0.5,FALSE
27445,2007,18,0.5,FALSE
27419,2007,9,0.5,FALSE
24635,2008,3,5,FALSE
16960,2008,4,1,FALSE
24765,2008,16,1.5,TRUE
22217,2008,2,3,FALSE
11452,2008,1,1.3,FALSE
16553,2008,14,2,FALSE
24545,2008,9,0.1,FALSE
23376,2008,17,0.1,FALSE
13144,2008,24,6.2,FALSE
24472,2008,15,5,FALSE
24482,2008,11,2,FALSE
24684,2008,10,2.5,FALSE
24705,2008,6,5.5,FALSE
22458,2008,23,2,FALSE
22713,2008,11,1,FALSE
24838,2008,16,2.8,FALSE
24921,2008,7,0.1,FALSE
24799,2008,13,0.05,TRUE
24799,2008,14,0.1,FALSE
24783,2008,23,3,FALSE
24810,2008,24,2.3,FALSE
14840,2008,24,0.1,FALSE
22293,2008,13,4,FALSE
23092,2008,16,0.25,TRUE
13599,2008,21,1.3,FALSE
15461,2008,3,3,FALSE
24576,2008,12,5,FALSE
23858,2008,14,0.1,FALSE
20127,2008,11,2,FALSE
24610,2008,14,1.3,FALSE
10230,2008,6,3,FALSE
14612,2008,11,1.9,TRUE
14612,2008,21,4,FALSE
24862,2008,20,1.3,FALSE
24506,2008,7,4,FALSE
15478,2008,21,0.25,TRUE
14800,2008,6,3,FALSE
24706,2008,16,1,FALSE
24562,2008,1,0.1,FALSE
24580,2008,2,3.7,TRUE
